BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,YEAR
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1646,70,,C0,735 PUTNAM AVE,,11221,3,0,3,1858,3344,1905,1,C0,1280000,8/27/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1646,71,,C0,733 PUTNAM AVENUE,,11221,3,0,3,1858,3344,1905,1,C0,2800000,4/30/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1650,31,,C0,714 PUTNAM AVENUE,,11221,3,0,3,2000,3640,1899,1,C0,0,7/29/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1650,34,,C0,264 STUYVESANT AVENUE,,11221,3,0,3,1900,3520,1910,1,C0,1700000,4/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1650,60,,C0,599 JEFFERSON AVENUE,,11221,3,0,3,2000,3048,1899,1,C0,2650000,10/16/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1650,67,,C0,585 JEFFERSON AVENUE,,11221,3,0,3,2000,3880,1910,1,C0,0,7/30/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1650,73,,C0,573 JEFFERSON AVENUE,,11221,3,0,3,1925,3780,1899,1,C0,0,8/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1651,15,,C0,"746 PUTNAM AVENUE, 3",,11221,3,0,3,1900,3135,2006,1,C0,0,12/6/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1652,12,,C0,814 PUTNAM AVENUE,,11221,3,0,3,1950,2640,1899,1,C0,1580000,12/23/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1657,107,,C0,223 MALCOM X BOULEVARD,,11221,3,0,3,1917,3168,2006,1,C0,700000,5/15/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1659,8,,C0,440A HANCOCK STREET,,11233,3,0,3,1400,2100,1899,1,C0,1400000,11/25/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1660,21,,C0,534 HANCOCK STREET,,11233,3,0,3,1667,2800,1899,1,C0,0,2/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1660,30,,C0,550 HANCOCK STREET,,11233,3,0,3,1667,2856,1899,1,C0,0,5/28/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1660,44,,C0,314 STUYVESANT AVENUE,,11233,3,0,3,2000,3600,1899,1,C0,0,4/26/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1663,64,,C0,711 HALSEY STREET,,11233,3,0,3,2000,3024,1899,1,C0,0,8/16/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1665,62,,C0,467 MACON STREET,,11233,3,0,3,1800,3135,1899,1,C0,0,8/28/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1665,79,,C0,435 MACON STREET,,11233,3,0,3,2000,3398,1899,1,C0,0,6/28/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1666,64,,C0,527A MACON STREET,,11233,3,0,3,1675,2100,1899,1,C0,0,4/15/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1666,80,,C0,497 MACON ST,,11233,3,0,3,1800,2472,1901,1,C0,0,3/13/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1667,19,,C0,644A HALSEY STREET,,11233,3,0,3,1875,2466,1899,1,C0,0,12/31/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1667,41,,C0,682 HALSEY STREET,,11233,3,0,3,1406,2185,1899,1,C0,0,2/22/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1671,76,,C0,383 MACDONOUGH STREET,,11233,3,0,3,1917,2661,1899,1,C0,1300000,12/27/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1675,68,,C0,245 DECATUR STREET,,11233,3,0,3,2000,3096,1899,1,C0,0,12/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1676,33,,C0,424 MACDONOUGH STREET,,11233,3,0,3,2000,2832,1910,1,C0,1400000,4/22/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1676,38,,C0,434 MACDONOUGH,,11233,3,0,3,2000,3144,1910,1,C0,775000,10/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1676,70,,C0,329 DECATUR STREET,,11233,3,0,3,1850,2931,1899,1,C0,2261000,10/21/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1678,25,,C0,540 MAC DONOUGH STREET,,11233,3,0,3,1800,2716,1899,1,C0,1249458,7/11/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1678,48,,C0,582 MAC DONOUGH STREET,,11233,3,0,3,1800,3199,1899,1,C0,0,3/20/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1680,13,,C0,238 DECATUR STREET,,11233,3,0,3,2000,4800,1910,1,C0,2255000,11/22/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1680,28,,C0,268 DECATUR STREET,,11233,3,0,3,2000,4116,1899,1,C0,0,5/13/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1680,57,,C0,117 BAINBRIDGE ST,,11233,3,0,3,2000,4000,1910,1,C0,0,4/30/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1680,57,,C0,117 BAINBRIDGE STREET,,11233,3,0,3,2000,4000,1910,1,C0,0,7/19/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1681,18,,C0,316 DECATUR STREET,,11233,3,0,3,2500,1600,1901,1,C0,820000,2/7/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1681,65,,C0,187 BAINBRIDGE STREET,,11233,3,0,3,1700,2100,1899,1,C0,1900000,8/9/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1683,16,,C0,448 DECATUR STREET,,11233,3,0,3,1767,2713,1899,1,C0,1017378,7/3/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1683,35,,C0,478 DECATUR STREET,,11233,3,0,3,1875,3168,1899,1,C0,0,4/26/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1683,42,,C0,488 DECATUR STREET,,11233,3,0,3,1875,3282,1899,1,C0,1340000,10/17/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1685,27,,C0,120A BAINBRIDGE STREET,,11233,3,0,3,2000,5716,1899,1,C0,1000,10/17/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1685,54,,C0,89 CHAUNCEY STREET,,11233,3,0,3,1967,2733,1899,1,C0,1473400,7/24/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1685,61,,C0,75 CHAUNCEY STREET,,11233,3,0,3,1950,2792,1899,1,C0,0,12/23/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1686,73,,C0,117 CHAUNCEY STREET,,11233,3,0,3,1667,2286,1899,1,C0,0,5/20/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1714,9,,C0,11 COLUMBUS,,11233,3,0,3,2019,4230,2005,1,C0,995000,10/4/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1730,59,,C0,683 PARK AVENUE,,11206,3,0,3,2125,3750,1931,1,C0,1500000,1/25/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1743,79,,C0,93 STOCKTON STREET,,11206,3,0,3,1438,2985,2007,1,C0,0,5/1/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1755,170,,C0,93 VERNON AVENUE,,11206,3,0,3,2067,2940,2004,1,C0,0,4/16/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1756,51,,C0,193 VERNON AVENUE,,11206,3,0,3,1875,2532,1899,1,C0,0,7/17/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1757,20,,C0,978 MYRTLE AVENUE,,11206,3,0,3,2075,3240,2005,1,C0,1850000,7/31/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1757,116,,C0,968A MYRTLE AVE,,11206,3,0,3,1925,3003,2004,1,C0,0,3/5/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1757,116,,C0,968A MYRTLE AVENUE,,11206,3,0,3,1925,3003,2004,1,C0,1330000,2/6/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1758,41,,C0,58 VERNON AVENUE,,11206,3,0,3,2000,2400,1899,1,C0,2650000,12/19/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1760,28,,C0,184 VERNON AVENUE,,11206,3,0,3,2000,3360,1901,1,C0,10,8/6/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1761,17,,C0,238 VERNON AVENUE,,11206,3,0,3,2000,3360,1899,1,C0,0,2/26/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1761,21,,C0,244 VERNON AVENUE,,11206,3,0,3,2000,3360,1899,1,C0,2200000,7/30/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1762,68,,C0,232 SPENCER STREET,,11205,3,0,3,1767,1752,1901,1,C0,0,4/4/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1762,68,,C0,232 SPENCER STREET,,11205,3,0,3,1767,1752,1901,1,C0,1999000,6/24/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1766,36,,C0,500 WILLOUGHBY AVENUE,,11206,3,0,3,1875,3000,1899,1,C0,0,10/1/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1766,66,,C0,51 HART STREET,,11206,3,0,3,1950,3220,1899,1,C0,0,2/13/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1766,81,,C0,21 HART STREET,,11206,3,0,3,1950,3120,1899,1,C0,1825000,12/11/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1766,90,,C0,3 HART STREET,,11206,3,0,3,1500,2100,1931,1,C0,1937730,11/7/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1767,157,,C0,109 HART STREET,,11206,3,0,3,1944,3093,2005,1,C0,0,6/21/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1770,21,,C0,26A HART STREET,,11206,3,0,3,1800,2268,1899,1,C0,0,7/14/2024,2024
3,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,1,1770,21,,C0,26A HART STREET,,11206,3,0,3,1800,2268,1899,1,C0,2360000,2/12/2024,2024
